game_id,game_date,home_team,away_team,samsung_elo,opponent_elo,rest_diff,samsung_form,opponent_form,samsung_pythagorean,opponent_pythagorean,samsung_win
20230607NCSS0,2023-06-07,삼성,NC,1480.3260211492366,1519.0128872080754,0,0.5,0.6,0.42132640913717845,0.5811884370766652,0
20230608NCSS0,2023-06-08,삼성,NC,1471.4349393736452,1527.9039689836668,0,0.5,0.6,0.4138717057876451,0.589741571264704,0
20230609LTSS0,2023-06-09,삼성,롯데,1463.0460867646289,1511.9271880972494,0,0.5,0.3,0.4033588685916323,0.5401138149909466,0
20230610LTSS0,2023-06-10,삼성,롯데,1454.4437880728058,1520.5294867890725,0,0.4,0.4,0.39670852146720487,0.5483446272991288,1
20230611LTSS0,2023-06-11,삼성,롯데,1466.3232753629047,1508.6499994989736,0,0.5,0.4,0.40363560008399074,0.5424762765476728,1
20230613SSLG0,2023-06-13,LG,삼성,1477.5355449986362,1534.575984413456,0,0.5,0.35,0.40915920254261773,0.5633479661248803,0
20230614SSLG0,2023-06-14,LG,삼성,1469.1627077102378,1542.9488217018543,0,0.5,0.35,0.40781779887909186,0.5647525605142558,0
20230615SSLG0,2023-06-15,LG,삼성,1461.2550798919808,1550.8564495201113,0,0.4,0.45,0.4068379540774156,0.5659132116523631,0
20230616SSKT0,2023-06-16,KT,삼성,1453.7783216240848,1497.8679841130916,0,0.3,0.7,0.39813824095869893,0.4428403139685263,0
20230617SSKT0,2023-06-17,KT,삼성,1445.0405558461864,1506.60574989099,0,0.3,0.7,0.3987266266451461,0.4458688326065284,0
20230618SSKT0,2023-06-18,KT,삼성,1436.794228103449,1514.8520776337273,0,0.2,0.7,0.39894106531528767,0.44859020563917745,1
20230620WOSS0,2023-06-20,삼성,키움,1449.0038603516057,1499.838181691276,0,0.3,0.75,0.4043400405258942,0.5187200269231848,0
20230621WOSS0,2023-06-21,삼성,키움,1440.4566377326285,1508.3854043102533,0,0.3,0.75,0.39753366681686736,0.5276032452876228,0
20230622WOSS0,2023-06-22,삼성,키움,1432.3872474326872,1516.4547946101945,0,0.3,0.85,0.3945987261146497,0.5311623401521623,0
20230623SSSK0,2023-06-23,SSG,삼성,1424.7607645970486,1571.7081120621726,0,0.2,0.6,0.3934923178644672,0.5770027113630761,0
20230624SSSK0,2023-06-24,SSG,삼성,1418.7548790384787,1577.7139976207425,0,0.1,0.7,0.38489997259523157,0.586452032677061,0
20230625SSSK0,2023-06-25,SSG,삼성,1413.035496084574,1583.4333805746471,0,0.1,0.7,0.38441205922868515,0.5880830025221453,1
20230627SSLT0,2023-06-27,롯데,삼성,1427.581187924322,1451.3736308763143,0,0.2,0.2,0.3902439024390244,0.4730835023166767,0
20230628SSLT0,2023-06-28,롯데,삼성,1418.264921018148,1460.6898977824883,0,0.2,0.3,0.3885665214395917,0.47675675675675677,0
20230630HHSS0,2023-06-30,삼성,한화,1409.47997693694,1497.221180748164,0,0.2,0.65,0.38664086622812094,0.456312656996085,0
20230701HHSS0,2023-07-01,삼성,한화,1401.9530202069848,1504.7481374781191,0,0.2,0.7,0.38054298642533935,0.4651008455876253,0
20230702HHSS0,2023-07-02,삼성,한화,1394.8282887170092,1511.8728689680947,0,0.1,0.8,0.37444765981042816,0.4756242568370987,1
20230704OBSS0,2023-07-04,삼성,두산,1408.0751925644768,1480.4007281262532,0,0.2,0.5,0.37639457506540597,0.43384156706854615,0
20230705OBSS0,2023-07-05,삼성,두산,1400.1273312357855,1488.3485894549444,0,0.2,0.6,0.3750089137027731,0.43784202822418183,0
20230706OBSS0,2023-07-06,삼성,두산,1392.6133420985384,1495.8625785921915,0,0.2,0.7,0.3728163145968862,0.44357700496806246,0
20230708SSNC0,2023-07-08,NC,삼성,1385.500596130553,1489.9815829933539,0,0.2,0.2,0.3684554660712862,0.5568260879854225,1
20230709SSNC0,2023-07-09,NC,삼성,1398.4203140073314,1477.0618651165755,0,0.3,0.2,0.3806246774168322,0.5440541977849199,1
20230712SSHT0,2023-07-12,KIA,삼성,1410.6459203229156,1514.5974808725723,0,0.3,0.6,0.3911402379259316,0.5368728077224896,0
20230713SSHT0,2023-07-13,KIA,삼성,1403.551692903399,1521.6917082920888,0,0.3,0.7,0.39054055078418143,0.5381124170836727,1
20230721KTSS0,2023-07-21,삼성,KT,1416.8267730454845,1530.824274477366,0,0.4,0.6,0.39526024495844386,0.47981979959223137,0
20230722KTSS0,2023-07-22,삼성,KT,1409.994998767935,1537.6560487549157,0,0.4,0.6,0.38995295576383066,0.4867044787519183,1
20230723KTSS0,2023-07-23,삼성,KT,1423.512486380934,1524.1385611419166,0,0.5,0.5,0.3948628848806176,0.4828772234273319,0
20230725SKSS0,2023-07-25,삼성,SSG,1416.330383790199,1531.237004642278,0,0.4,0.4,0.39562175969595365,0.5244419025128224,1
20230726SKSS0,2023-07-26,삼성,SSG,1429.5221300115675,1518.0452584209095,0,0.5,0.4,0.4014982899951143,0.5188612099644128,0
20230727SKSS0,2023-07-27,삼성,SSG,1422.0162906620214,1525.5510977704555,0,0.5,0.4,0.4021117221796106,0.5198072823815488,1
20230728SSWO0,2023-07-28,키움,삼성,1434.9110771006456,1469.2782167407931,0,0.6,0.3,0.4046796512329411,0.46447183647995005,0
20230729SSWO0,2023-07-29,키움,삼성,1435.8970293093523,1468.2922645320864,0,0.55,0.35,0.4058497063997423,0.46493269604283133,1
20230730SSWO0,2023-07-30,키움,삼성,1446.8267464077994,1457.3625474336393,0,0.55,0.35,0.41290813649885827,0.4589383613608925,1
20230801HTSS0,2023-08-01,삼성,KIA,1457.1298982198323,1516.2693267130253,0,0.65,0.6,0.4193199963801645,0.5415944540727903,0
20230802HTSS0,2023-08-02,삼성,KIA,1448.8158166698713,1524.5834082629863,0,0.55,0.6,0.4176282283655589,0.5445660715264706,1
20230803HTSS0,2023-08-03,삼성,KIA,1460.9626579206656,1512.436567012192,0,0.65,0.5,0.42000514062309763,0.5424762765476728,0
20230804LGSS0,2023-08-04,삼성,LG,1452.4334507491092,1592.8103312227129,0,0.55,0.7,0.41733444550898824,0.6230769230769231,1
20230805LGSS0,2023-08-05,삼성,LG,1466.267430619186,1578.9763513526361,0,0.65,0.7,0.41926902731023313,0.6207937651613933,1
20230806LGSS0,2023-08-06,삼성,LG,1479.4022517078176,1565.8415302640044,0,0.65,0.7,0.4233605448593051,0.6164179834646054,0
20230808SSOB0,2023-08-08,두산,삼성,1471.8400818812436,1509.3532963670332,0,0.65,0.3,0.4210285465242972,0.4634788546745224,0
20230809SSOB0,2023-08-09,두산,삼성,1462.9156227193805,1518.2777555288963,0,0.55,0.4,0.41956445214015925,0.46633039092055484,1
20230811SSSK0,2023-08-11,SSG,삼성,1474.4957222236828,1501.6539645907308,0,0.6,0.5,0.4225481978206203,0.5168626722546641,1
20230812SSSK0,2023-08-12,SSG,삼성,1485.2758110904126,1490.873875724001,0,0.6,0.4,0.4243395429054401,0.5154909173543155,0
20230813SSSK0,2023-08-13,SSG,삼성,1475.4369224006184,1500.7127644137952,0,0.5,0.4,0.42369054990350585,0.5165831148636132,0
20230815LGSS0,2023-08-15,삼성,LG,1466.1631388930962,1597.080390140835,0,0.5,0.8,0.4198423539422711,0.6307414942006396,1
20230816LGSS0,2023-08-16,삼성,LG,1479.7624794403594,1583.481049593572,0,0.5,0.7,0.42178557593611093,0.6283377195806651,0
20230817LGSS0,2023-08-17,삼성,LG,1472.6621110447486,1590.5814179891827,0,0.5,0.7,0.41944847605224966,0.6301028103674594,1
20230818HTSS0,2023-08-18,삼성,KIA,1485.931518886447,1510.6825523357961,0,0.5,0.55,0.4219686041578277,0.5562542539898615,1
20230819HTSS0,2023-08-19,삼성,KIA,1496.6427082006269,1499.9713630216163,0,0.5,0.45,0.4330924557129289,0.5443568260226712,0
20230820HTSS0,2023-08-20,삼성,KIA,1486.7385116565536,1509.8755595656896,0,0.5,0.45,0.43283347029594016,0.5449145143951073,1
20230822SSHH0,2023-08-22,한화,삼성,1497.4034667514986,1472.9301548078136,0,0.6,0.45,0.4354654466192981,0.45745434255424167,1
20230825WOSS0,2023-08-25,삼성,키움,1506.7002309250786,1394.9087111612241,0,0.6,0.4,0.4379264976756425,0.41716312859565935,0
20230826WOSS0,2023-08-26,삼성,키움,1493.5892395895391,1408.0197024967636,0,0.5,0.5,0.43568895160367643,0.42080660338541576,1
20230827WOSS0,2023-08-27,삼성,키움,1501.1749691908572,1400.4339728954455,0,0.6,0.4,0.4373246312472347,0.420692978229445,1
20230831SSKT0,2023-08-31,KT,삼성,1508.3540270078904,1636.0856080836734,0,0.7,0.8,0.44004515632924857,0.5375705794366175,0
20230901NCSS0,2023-09-01,삼성,NC,1501.8732933696442,1521.9628619318228,0,0.6,0.55,0.43873687664627087,0.5521649640274184,0
20230902NCSS0,2023-09-02,삼성,NC,1492.4508740759798,1531.3852812254872,0,0.6,0.6,0.43005504696210345,0.5616923320184076,0
20230903NCSS0,2023-09-03,삼성,NC,1483.566828934857,1540.26932636661,0,0.5,0.7,0.4267715991257548,0.5653093461866804,1
20230905SSLT0,2023-09-05,롯데,삼성,1495.184520929537,1439.1406853823796,0,0.5,0.2,0.4318016581959183,0.46657286735590453,0
20230906SSLT0,2023-09-06,롯데,삼성,1483.5852962770398,1450.7399100348769,0,0.5,0.3,0.4262968173758127,0.47377898581500044,1
20230907SSLT0,2023-09-07,롯데,삼성,1492.642736336595,1441.6824699753217,0,0.5,0.3,0.43136094674556213,0.4692007551452616,0
20230908SSOB0,2023-09-08,두산,삼성,1481.1864106611226,1481.0088166307926,0,0.4,0.5,0.43065347193130304,0.4737024221453287,0
20230909SSOB2,2023-09-09,두산,삼성,1471.1812990944823,1491.013928197433,0,0.4,0.5,0.43069328924444894,0.47509025127305454,0
20230909SSOB1,2023-09-09,두산,삼성,1461.7515088459338,1500.4437184459814,0,0.3,0.5,0.4274324856310527,0.47915504342083215,1
20230910SSOB0,2023-09-10,두산,삼성,1472.860578978291,1489.3346483136243,0,0.3,0.4,0.4313007800564933,0.4753358512028703,0
20230912HTSS0,2023-09-12,삼성,KIA,1463.3343857766813,1579.336890260083,0,0.3,0.8,0.4267136874586731,0.5731734333692714,1
20230914KTSS0,2023-09-14,삼성,KT,1476.5544322123264,1587.852890847794,0,0.4,0.45,0.42875193494152586,0.5300612805698655,1
20230915SSNC0,2023-09-15,NC,삼성,1489.652599940343,1555.57682151358,0,0.5,0.7,0.43463800187863005,0.5656282443341125,0
20230917LTSS0,2023-09-17,삼성,롯데,1481.527603331525,1460.1456706704193,0,0.4,0.5,0.42929111652352264,0.47249789739276704,0
20230919SSKT0,2023-09-19,KT,삼성,1470.9129576202297,1575.2975582629063,0,0.4,0.55,0.4274603758129965,0.5283520652927106,0
20230921OBSS0,2023-09-21,삼성,두산,1463.8301375683357,1538.9340117654642,0,0.3,0.8,0.42302608455945695,0.49721966931500966,0
20230922OBSS0,2023-09-22,삼성,두산,1455.9587485006962,1546.8054008331037,0,0.3,0.8,0.42015116030057464,0.5009216582032677,0
20230927SSHH2,2023-09-27,한화,삼성,1448.5155199053452,1449.3032506836903,0,0.3,0.2,0.41879210632910707,0.4380632738747894,0
20230927SSHH1,2023-09-27,한화,삼성,1438.5381925808392,1459.2805780081962,0,0.3,0.3,0.41583122258436384,0.44167992749109136,1
20230928SSLG0,2023-09-28,LG,삼성,1449.1344981308641,1600.4740873081757,0,0.3,0.9,0.4231605050721767,0.6340107248154817,1
20230930NCSS0,2023-09-30,삼성,NC,1463.2343245059267,1562.4595955335285,0,0.4,0.6,0.43182667164736643,0.5769966915689975,1
20231001SSLT0,2023-10-01,롯데,삼성,1476.0150630255955,1478.5954658044384,0,0.4,0.7,0.4336283185840708,0.4860896491870005,0
20231002SSLT2,2023-10-02,롯데,삼성,1466.089331622198,1488.521197207836,0,0.3,0.7,0.4319555208936074,0.4888234085240453,1
20231002SSLT1,2023-10-02,롯데,삼성,1476.7340769837836,1477.8764518462503,0,0.4,0.6,0.43424900310146214,0.48725780445944367,1
20231003SSLT0,2023-10-03,롯데,삼성,1486.7669570569055,1467.8435717731284,0,0.5,0.5,0.4358748748808746,0.48660207084407514,0
20231004HHSS0,2023-10-04,삼성,한화,1476.222836190424,1455.8151602922399,0,0.5,0.4,0.43201327290954605,0.4372310322062824,0
20231005HHSS0,2023-10-05,삼성,한화,1465.6361306479769,1466.401865834687,0,0.5,0.4,0.4299459995780326,0.4413793103448276,1
20231006SSKT0,2023-10-06,KT,삼성,1475.6581702426176,1561.9976566359735,0,0.6,0.5,0.4316431827999905,0.528135375748412,1
20231008SSHT0,2023-10-08,KIA,삼성,1488.0932986758448,1507.3290809946225,0,0.7,0.5,0.4350105186000455,0.5424120533713354,0
20231009SSHT0,2023-10-09,KIA,삼성,1478.6463839898377,1516.7759956806296,0,0.6,0.5,0.43441627990003573,0.5430689416515566,0
20231010SSWO0,2023-10-10,키움,삼성,1469.739457572076,1440.3730242853612,0,0.5,0.6,0.43313743970726837,0.42844442540246996,0
20231014SKSS0,2023-10-14,삼성,SSG,1458.8962307835388,1518.3587198947794,0,0.4,0.9,0.43206717032726255,0.4671506210313696,1
20231015SSNC0,2023-10-15,NC,삼성,1470.5911819557214,1508.5606423105378,0,0.5,0.4,0.43391941677550144,0.5532235669963752,0
20240323SSKT0,2024-03-23,KT,삼성,1461.6797008578776,1572.757060668628,0,0.5,0.5,0.5,0.5,1
20240324SSKT0,2024-03-24,KT,삼성,1474.772114548777,1559.6646469777286,0,1.0,0.0,0.9,0.1,1
20240326SSLG0,2024-03-26,LG,삼성,1487.1680263403362,1546.3054486546716,0,1.0,0.5,0.7429305912596401,0.5901639344262295,0
20240327SSLG0,2024-03-27,LG,삼성,1478.8538886890778,1554.61958630593,0,0.6666666666666666,0.6666666666666666,0.6711409395973155,0.6023529411764705,0
20240328SSLG0,2024-03-28,LG,삼성,1481.000677939258,1552.4727970557499,0,0.625,0.625,0.654054054054054,0.5901639344262295,0
20240329SKSS0,2024-03-29,삼성,SSG,1473.0292759195163,1506.8595215446371,0,0.5,0.4,0.313946587537092,0.31528384279475985,0
20240330SKSS0,2024-03-30,삼성,SSG,1463.9999229759628,1515.8888744881906,0,0.4166666666666667,0.5,0.31300987548303993,0.3790175864160097,0
20240331SKSS0,2024-03-31,삼성,SSG,1455.4824012097988,1524.4063962543546,0,0.35714285714285715,0.5714285714285714,0.3120343839541547,0.44461538461538463,0
20240402WOSS0,2024-04-02,삼성,키움,1447.4405728989357,1434.3033482148594,0,0.3125,0.3333333333333333,0.3157125456760049,0.41857981847303793,0
20240404WOSS0,2024-04-04,삼성,키움,1437.0626332793827,1444.6812878344124,0,0.2777777777777778,0.42857142857142855,0.2901564288439527,0.5,0
20240405SSHT0,2024-04-05,KIA,삼성,1427.281880644033,1573.9420673092213,0,0.25,0.7777777777777778,0.24092757114892335,0.6432731508444962,0
20240406SSHT0,2024-04-06,KIA,삼성,1421.2690461764732,1579.954901776781,0,0.15,0.8,0.2339522546419098,0.6638841149030199,1
20240407SSHT0,2024-04-07,KIA,삼성,1435.5432371029337,1565.6807108503206,0,0.15,0.7,0.272809907965004,0.6182965299684543,1
20240409SSLT0,2024-04-09,롯데,삼성,1449.1230257388372,1448.3157770765947,0,0.25,0.4,0.31281795511221944,0.4028941355674029,1
20240410SSLT0,2024-04-10,롯데,삼성,1459.0997912964467,1438.3390115189852,0,0.3,0.4,0.3672883787661406,0.3503568596352101,1
20240411SSLT0,2024-04-11,롯데,삼성,1468.5029581986892,1428.9358446167428,0,0.4,0.4,0.39805190085047615,0.3474737845567207,1
20240412NCSS0,2024-04-12,삼성,NC,1477.3690230473096,1548.2551116138452,0,0.5,0.7,0.4235294117647059,0.7033188817461504,0
20240413NCSS0,2024-04-13,삼성,NC,1469.3814423173355,1556.2426923438193,0,0.5,0.7,0.400990099009901,0.716793446459918,0
20240414NCSS0,2024-04-14,삼성,NC,1461.8306926210432,1563.7934420401116,0,0.5,0.7,0.39943390885932634,0.7139165965629131,1
20240416OBSS0,2024-04-16,삼성,두산,1474.6839691563027,1499.3243856806573,0,0.6,0.5,0.4413793103448276,0.4897969807391983,1
20240417OBSS0,2024-04-17,삼성,두산,1485.3919906912358,1488.6163641457242,0,0.7,0.5,0.4538027205064591,0.48077634011090575,1
20240418OBSS0,2024-04-18,삼성,두산,1495.4847929551058,1478.5235618818542,0,0.8,0.4,0.4867864488338702,0.4498980907616156,1
20240419SSHH0,2024-04-19,한화,삼성,1504.9969969309075,1449.6673251380048,0,0.8,0.2,0.5,0.5470650919101323,0
20240420SSHH0,2024-04-20,한화,삼성,1493.4178084163311,1461.2465136525811,0,0.7,0.3,0.47926203834371667,0.5681733283526336,1
20240421SSHH0,2024-04-21,한화,삼성,1502.4944815110337,1452.1698405578786,0,0.7,0.3,0.4834755889382042,0.5633797020330892,1
20240423LGSS0,2024-04-23,삼성,LG,1511.0560673467025,1532.8483850011398,0,0.7,0.55,0.4920005119672341,0.5644778888774353,1
20240424LGSS0,2024-04-24,삼성,LG,1521.6824794040444,1522.221972943798,0,0.7,0.55,0.5076918525531033,0.5484965119076257,1
20240425LGSS0,2024-04-25,삼성,LG,1531.6980072638446,1512.2064450839978,0,0.8,0.45,0.5300480090369952,0.5271907514450868,0
20240426SSWO0,2024-04-26,키움,삼성,1521.137582834231,1462.3080299464516,0,0.8,0.3,0.5072459963244946,0.4964664752153827,1
20240427SSWO0,2024-04-27,키움,삼성,1529.4603311171297,1453.9852816635528,0,0.8,0.2,0.5179153931112424,0.48601672126338435,1
20240428SSWO0,2024-04-28,키움,삼성,1537.3215232827067,1446.1240894979758,0,0.8,0.1,0.5550049788989521,0.449623447995115,1
20240430SSOB0,2024-04-30,두산,삼성,1544.7553180180525,1496.9721179919206,0,0.8,0.6,0.5680853310803675,0.5174365559422837,0
20240501SSOB0,2024-05-01,두산,삼성,1533.388613106309,1508.338822903664,0,0.7,0.7,0.5544995361302959,0.5287119236988879,1
20240502SSOB0,2024-05-02,두산,삼성,1542.6688688992765,1499.0585671106967,0,0.8,0.6,0.5741223863418378,0.5083559624485996,1
20240503LTSS0,2024-05-03,삼성,롯데,1551.4202143230975,1402.8911575773393,0,0.8,0.35,0.5787733234805099,0.34971098265895956,0
20240504LTSS0,2024-05-04,삼성,롯데,1537.3879069611128,1416.923464939324,0,0.7,0.35,0.5725011414173867,0.3591782880389965,0
20240508HTSS0,2024-05-08,삼성,KIA,1524.0532319596155,1568.7313369671597,0,0.6,0.5,0.5507163323782235,0.6108739851081878,0
20240509HTSS0,2024-05-09,삼성,KIA,1515.3321294985562,1577.452439428219,0,0.5,0.5,0.5443568260226712,0.6141536133971541,1
20240510SSNC0,2024-05-10,NC,삼성,1527.101283557,1533.5188876729217,0,0.6,0.6,0.55163272861903,0.6269191402251791,0
20240511SSNC0,2024-05-11,NC,삼성,1517.2859760469803,1543.3341951829414,0,0.5,0.6,0.5315474872703122,0.64,1
20240512SSNC0,2024-05-12,NC,삼성,1528.0343024910285,1532.5858687388932,0,0.5,0.5,0.5337277787511624,0.6358569437993498,1
20240514SSSK0,2024-05-14,SSG,삼성,1538.1652996045168,1518.8358176385268,0,0.5,0.5,0.5455901259964001,0.4336283185840708,0
20240516SSSK0,2024-05-16,SSG,삼성,1527.6095256879419,1529.3915915551017,0,0.5,0.5,0.5271404725061836,0.4497076847221244,1
20240517HHSS0,2024-05-17,삼성,한화,1537.6608172168944,1400.9360386125359,0,0.5,0.35,0.5450389072195133,0.38977536060534407,1
20240518HHSS0,2024-05-18,삼성,한화,1543.9168613662043,1394.679994463226,0,0.5,0.25,0.5483850369818549,0.38841854827849354,1
20240519HHSS0,2024-05-19,삼성,한화,1549.867508069899,1388.7293477595313,0,0.6,0.25,0.5487723170299137,0.3902439024390244,0
20240521KTSS0,2024-05-21,삼성,KT,1535.5358032090635,1500.3188207097182,0,0.6,0.4,0.5258447827701448,0.43819412193989254,0
20240522KTSS0,2024-05-22,삼성,KT,1524.5256342256384,1511.3289896931433,0,0.6,0.4,0.5188612099644128,0.4449097509519073,1
20240523KTSS0,2024-05-23,삼성,KT,1534.1459868193053,1501.7086370994764,0,0.6,0.3,0.5228570688001659,0.4417914920983785,0
20240524SSLT0,2024-05-24,롯데,삼성,1523.2150680592722,1481.6504363767913,0,0.6,0.55,0.5081295439524124,0.44751381215469616,1
20240525SSLT0,2024-05-25,롯데,삼성,1532.024416568287,1472.8410878677764,0,0.6,0.55,0.5196774143567655,0.43669641100838685,0
20240526SSLT0,2024-05-26,롯데,삼성,1520.3372705090028,1484.5282339270607,0,0.5,0.65,0.5172693188765551,0.440419204798658,0
20240528WOSS0,2024-05-28,삼성,키움,1509.3102376487477,1407.6332749510304,0,0.5,0.4,0.5018832324923217,0.432580186443356,0
20240529WOSS0,2024-05-29,삼성,키움,1496.4645188269021,1420.478993772876,0,0.4,0.4,0.5,0.43543836722143214,0
20240530WOSS0,2024-05-30,삼성,키움,1484.311694854241,1432.631817745537,0,0.3,0.4,0.48917094529437827,0.4487070930762717,1
20240531HHSS0,2024-05-31,삼성,한화,1492.8351025375441,1477.7579644767209,0,0.3,0.8,0.49285750727003724,0.4812672256230236,1
20240601HHSS0,2024-06-01,삼성,한화,1502.401419819148,1468.191647195117,0,0.4,0.8,0.4965157217433532,0.47837950023521597,1
20240602HHSS0,2024-06-02,삼성,한화,1511.4199531670179,1459.1731138472471,0,0.5,0.7,0.5,0.47546486911919816,1
20240604SSSK0,2024-06-04,SSG,삼성,1519.9274020216615,1493.346271897251,0,0.5,0.4,0.5017093967144518,0.43656309345832156,1
20240605SSSK0,2024-06-05,SSG,삼성,1529.1638248227998,1484.1098490961126,0,0.6,0.4,0.5050932464762344,0.43383650557843206,0
20240606SSSK0,2024-06-06,SSG,삼성,1517.8742872751334,1495.399386643779,0,0.5,0.5,0.49833055557103917,0.44101661476567183,0
20240607SSWO0,2024-06-07,키움,삼성,1507.2283084242388,1402.4519164826359,0,0.5,0.3,0.4917086961065247,0.42869393904276276,0
20240608SSWO0,2024-06-08,키움,삼성,1494.3008148500987,1415.379410056776,0,0.5,0.4,0.48861936056932276,0.4334083139385976,0
20240609SSWO0,2024-06-09,키움,삼성,1482.0675540539737,1427.612670852901,0,0.5,0.4,0.47771807998378024,0.44614727170748647,1
20240611LGSS0,2024-06-11,삼성,LG,1490.512925783574,1576.8599993323658,0,0.6,0.7,0.48742337354162546,0.5728486752275042,1
20240612LGSS0,2024-06-12,삼성,LG,1502.9482596422326,1564.4246654737071,0,0.6,0.7,0.49071287546243936,0.5691111537723171,1
20240613LGSS0,2024-06-13,삼성,LG,1514.69945485025,1552.6734702656897,0,0.6,0.6,0.49236685700967253,0.5669130566721989,1
20240614SSNC0,2024-06-14,NC,삼성,1525.7881033039746,1464.1788186616388,0,0.6,0.45,0.4969879791335904,0.5174365559422837,1
20240615SSNC0,2024-06-15,NC,삼성,1534.0332010719874,1455.933720893626,0,0.6,0.45,0.5014814782299517,0.512873402335261,0
20240616SSNC0,2024-06-16,NC,삼성,1521.8224291307392,1468.1444928348742,0,0.5,0.55,0.4985401490965974,0.5155110759304855,0
20240618SKSS0,2024-06-18,삼성,SSG,1510.2896302742731,1514.1938293295732,0,0.5,0.6,0.49711817955319326,0.46932131854041637,0
20240619SKSS0,2024-06-19,삼성,SSG,1500.401997426425,1524.0814621774214,0,0.5,0.6,0.4900719007632666,0.47632906748984294,1
20240620SKSS0,2024-06-20,삼성,SSG,1511.0824938761343,1513.400965727712,0,0.6,0.6,0.5055553840930835,0.4626329667844899,1
20240621OBSS0,2024-06-21,삼성,두산,1521.149223869686,1554.3927942386556,0,0.7,0.5,0.5110483747901724,0.5448388826212944,1
20240623OBSS1,2024-06-23,삼성,두산,1532.1031414199892,1543.4388766883524,0,0.7,0.5,0.5149626350523553,0.540439976708621,1
20240623OBSS2,2024-06-23,삼성,두산,1542.4292943849796,1533.112723723362,0,0.7,0.5,0.5187601488741037,0.5361573496128833,1
20240625SSLG0,2024-06-25,LG,삼성,1552.1612061797957,1524.9466264615392,0,0.7,0.4,0.5262975778546712,0.5534814277579305,0
20240626SSLG0,2024-06-26,LG,삼성,1541.3795056817244,1535.7283269596105,0,0.6,0.5,0.5209332273885525,0.5579300189327536,0
20240627SSLG0,2024-06-27,LG,삼성,1531.2168660257535,1545.8909666155814,0,0.5,0.5,0.5195492375712387,0.5588959310291054,1
20240628SSKT0,2024-06-28,KT,삼성,1541.6389696339265,1494.7909648416992,0,0.6,0.6,0.5207702526822623,0.4457763552533646,0
20240630SSKT2,2024-06-30,KT,삼성,1530.2986886822691,1506.1312457933566,0,0.6,0.7,0.5192483189636712,0.44739909730685307,0
20240630SSKT1,2024-06-30,KT,삼성,1519.6042134775587,1516.825720998067,0,0.6,0.7,0.5178970770940954,0.4486574185968044,0
20240702HTSS0,2024-07-02,삼성,KIA,1519.5242437403012,1525.3958433056673,0,0.55,0.45,0.5178060557418219,0.54836435384432,0
20240703HTSS0,2024-07-03,삼성,KIA,1509.6932258736745,1535.226861172294,0,0.45,0.45,0.5124980471801281,0.5520227024238031,0
20240704HTSS0,2024-07-04,삼성,KIA,1500.4268227225407,1544.4932643234279,0,0.35,0.55,0.5098755798855165,0.5536318876588628,0
20240710NCSS0,2024-07-10,삼성,NC,1491.688399236611,1478.4070644941946,0,0.25,0.5,0.5036540316000296,0.5174163167220914,1
20240711NCSS0,2024-07-11,삼성,NC,1501.3063177860022,1468.7891459448035,0,0.25,0.4,0.5142488873345104,0.5068024062933827,1
20240712SSOB0,2024-07-12,두산,삼성,1510.3731215194432,1518.8275609765092,0,0.35,0.5,0.516427489326539,0.5470048908145105,1
20240713SSOB0,2024-07-13,두산,삼성,1520.616411829362,1508.5842706665903,0,0.45,0.5,0.5207762435357467,0.5421191064351597,0
20240714SSOB0,2024-07-14,두산,삼성,1510.2702373493362,1518.9304451466162,0,0.35,0.5,0.5159412771696841,0.5457372533393392,1
20240717SSHT0,2024-07-17,KIA,삼성,1520.5194465566567,1562.772315755402,0,0.45,0.7,0.5203076452910915,0.5601174449866548,0
20240718SSHT0,2024-07-18,KIA,삼성,1511.7296216619457,1571.562140650113,0,0.45,0.8,0.514425409805781,0.5640623935699203,0
20240719LTSS0,2024-07-19,삼성,롯데,1503.4349153105882,1484.2398752792897,0,0.4,0.3,0.5076498255051513,0.5149220489977728,0
20240720LTSS0,2024-07-20,삼성,롯데,1492.8829990742718,1494.791791515606,0,0.4,0.4,0.5032223081094177,0.5188612099644128,1
20240721LTSS0,2024-07-21,삼성,롯데,1502.9379379842874,1484.7368526055905,0,0.5,0.4,0.5209113498757568,0.5010214493939122,1
20240723SSHH0,2024-07-23,한화,삼성,1512.4145473445205,1419.9811801325316,0,0.6,0.2,0.5217064124079399,0.4734339086464123,0
20240724SSHH0,2024-07-24,한화,삼성,1499.8151421330597,1432.5805853439924,0,0.5,0.2,0.5204413492126527,0.4747380832207743,0
20240726KTSS0,2024-07-26,삼성,KT,1487.9037760533467,1572.65514174412,0,0.4,0.8,0.5193213676097864,0.459614531664985,0
20240727KTSS0,2024-07-27,삼성,KT,1480.2958576051392,1580.2630601923277,0,0.3,0.9,0.5161900860303155,0.4625992800011206,1
20240728KTSS0,2024-07-28,삼성,KT,1493.0962876699673,1567.4626301274996,0,0.4,0.8,0.5171148227078345,0.46184508373734834,0
20240730SSLG0,2024-07-30,LG,삼성,1485.2046234328984,1532.3442762761917,0,0.3,0.7,0.5159959050483076,0.5464112250404749,1
20240731SSLG0,2024-07-31,LG,삼성,1496.5531469695893,1520.9957527395009,0,0.4,0.7,0.521815005292421,0.5403188586661547,0
20240801SSLG0,2024-08-01,LG,삼성,1487.255503366545,1530.293396342545,0,0.4,0.8,0.5156211862338296,0.545360824742268,1
